year,month,region,v_com,v_neg,v_neu,v_pos,t_sub,t_pol,f_score
2015,12,cl,0.9949,0.056,0.853,0.091,0.3822773958068076,0.0809720453838101,-0.867514431476593
2015,12,da,0.9973,0.103,0.762,0.135,0.3731390040219828,0.07934343818120412,-0.9781236052513123
2015,12,kc,0.9986,0.056,0.805,0.139,0.34162860232137326,0.048318724448242534,-0.9941955208778381
2015,12,mi,0.9905,0.046,0.88,0.074,0.33904303592982826,0.0402220543258279,-0.7670238614082336
2015,12,ny,0.9941,0.048,0.868,0.084,0.390526617102704,0.08934625760712721,-0.9986822009086609
2015,12,ph,0.9995,0.043,0.798,0.16,0.3887553099210401,0.06888076187233493,-0.9825420379638672
2015,12,ri,0.9989,0.053,0.833,0.115,0.43748719726875096,0.09437071019595292,-0.9898518919944763
2015,12,sf,0.9989,0.064,0.781,0.155,0.37293732472977753,0.08633889433417734,-0.9848175644874573
2015,12,sl,0.9395,0.04,0.899,0.061,0.31223039215686277,0.07475155971479501,-0.9367532134056091
2015,12,su,0.9999,0.058,0.806,0.136,0.41379602493346607,0.06718844281048075,-0.9223612546920776
2016,01,at,0.9983,0.043,0.826,0.131,0.3611427280939477,0.11518148969368482,-0.9925710558891296
2016,01,bo,0.9993,0.064,0.79,0.146,0.43709896305245144,0.1310418302627604,-0.9725728631019592
2016,01,ch,0.9972,0.071,0.802,0.127,0.4172517205017205,0.09877475302475301,-0.9791175127029419
2016,01,cl,0.9985,0.076,0.797,0.127,0.42518263760301966,0.1004671319480237,-0.9967954754829407
2016,01,da,0.9983,0.094,0.756,0.151,0.37194307739044596,0.1241262151591099,-0.9915691018104553
2016,01,kc,0.9982,0.054,0.826,0.121,0.3698825540930801,0.05238784120363067,-0.9991005659103394
2016,01,mi,0.9978,0.043,0.855,0.102,0.3901589907006574,0.08785327481160819,-0.9496932029724121
2016,01,ny,0.9633,0.071,0.843,0.086,0.4395150127650127,0.09597408147408147,-0.9904181361198425
2016,01,ph,0.9997,0.031,0.798,0.17,0.39072342712842717,0.07833274170274172,-0.9983329176902771
2016,01,ri,0.9992,0.037,0.843,0.12,0.43546005673912674,0.09369770410468085,-0.9796267151832581
2016,01,sf,0.9949,0.066,0.824,0.11,0.37664478508740795,0.07978352021384812,-0.9796714186668396
2016,01,sl,0.9973,0.044,0.829,0.127,0.3739356295878034,0.0762398833051007,-0.9990760087966919
2016,01,su,0.9991,0.074,0.809,0.116,0.40412816805673973,0.09317080067080077,-0.9995704293251038
2016,03,at,0.9964,0.041,0.856,0.104,0.3544849907525965,0.07550060463792854,-0.991597592830658
2016,03,bo,0.9995,0.051,0.809,0.14,0.40013648945586117,0.08390685594219625,-0.9992795586585999
2016,03,ch,0.9983,0.074,0.79,0.136,0.40116612554112535,0.09191403834260976,-0.9944098591804504
2016,03,cl,0.9987,0.048,0.841,0.111,0.45026043139250704,0.12608292650745487,-0.990705668926239
2016,03,da,0.95,0.121,0.756,0.123,0.3743532295519051,0.04890513460049884,-0.9970955848693848
2016,03,kc,0.996,0.065,0.828,0.107,0.37155992664234416,0.024268718156080796,-0.9995896220207214
2016,03,mi,0.9974,0.042,0.863,0.094,0.35945268285693815,0.04688961550663678,-0.8155234456062317
2016,03,ny,0.9786,0.06,0.865,0.075,0.3873022637085136,0.07543447871572873,-0.9983135461807251
2016,03,ph,0.9982,0.056,0.825,0.119,0.38333088939484267,0.054174565421658445,-0.9991969466209412
2016,03,ri,0.9988,0.056,0.833,0.112,0.42311220411698885,0.0727307686996682,-0.9967002272605896
2016,03,sf,0.5196,0.077,0.844,0.079,0.36357864357864333,0.07683716867927395,-0.9971625208854675
2016,03,sl,0.9981,0.044,0.841,0.116,0.33071461366915905,0.08282746294109933,-0.9851229786872864
2016,03,su,0.9998,0.07,0.788,0.142,0.3667444388223611,0.08760512124960178,-0.9776540398597717
2016,04,at,0.9978,0.042,0.84,0.118,0.34925903433097677,0.08966930351822441,-0.9783915877342224
2016,04,bo,0.9991,0.064,0.811,0.126,0.3574508951221279,0.07862774845651556,-0.9492059946060181
2016,04,ch,0.9984,0.065,0.789,0.145,0.43999845572897517,0.12643227263357132,-0.9842333197593689
2016,04,cl,0.9943,0.058,0.848,0.094,0.41361173028360526,0.0811990162615163,-0.9364315271377563
2016,04,da,0.9984,0.088,0.77,0.142,0.36400041725342946,0.08912833150784959,-0.9970111846923828
2016,04,kc,0.9985,0.051,0.809,0.139,0.4102946605365963,0.0449032329677491,-0.9984188079833984
2016,04,mi,0.9869,0.056,0.866,0.078,0.3612454954811643,0.04001033467593975,-0.9483534097671509
2016,04,ny,0.994,0.046,0.863,0.091,0.42915802764486966,0.11971367813473076,-0.8012060523033142
2016,04,ph,0.9992,0.042,0.811,0.146,0.375669148799918,0.05199447817140125,-0.9657545685768127
2016,04,ri,0.9994,0.037,0.829,0.134,0.40659755001024867,0.08474994728962984,-0.7426103353500366
2016,04,sf,0.9973,0.072,0.792,0.136,0.4171194609058685,0.11360386107958922,-0.7484261989593506
2016,04,sl,0.9979,0.024,0.857,0.12,0.37068726480491193,0.08609749455337691,-0.9981635212898254
2016,04,su,0.9996,0.06,0.801,0.139,0.4054242788801612,0.10918574345044937,-0.8247790932655334
2016,06,at,0.998,0.041,0.845,0.114,0.3718711912513564,0.11355330161115282,-0.9898889660835266
2016,06,bo,0.9993,0.056,0.811,0.133,0.3967551434819476,0.11248170214665053,-0.9166713356971741
2016,06,ch,0.9993,0.058,0.773,0.169,0.4475397333495925,0.13477125378533827,-0.9494326710700989
2016,06,cl,0.9983,0.052,0.83,0.118,0.4646508134179367,0.08335295222281526,-0.9857680201530457
2016,06,da,0.9987,0.103,0.732,0.166,0.39345731707317083,0.09595371396895784,-0.9974008798599243
2016,06,kc,0.9968,0.04,0.851,0.109,0.3770975056689342,0.004565759637188205,-0.9995689988136292
2016,06,mi,0.9846,0.045,0.886,0.069,0.3917208538587849,0.08917816091954019,-0.9442896842956543
2016,06,ny,0.9595,0.064,0.863,0.073,0.43468038594904257,0.05862823329241238,-0.9901298880577087
2016,06,ph,0.997,0.065,0.82,0.115,0.39633378901799954,0.09276936659831402,-0.9980223178863525
2016,06,ri,0.9995,0.049,0.816,0.135,0.384804138881062,0.10015768561922411,-0.8477029204368591
2016,06,sf,0.9968,0.056,0.833,0.111,0.382010582010582,0.08301917989417991,-0.9862064719200134
2016,06,sl,0.9968,0.046,0.836,0.117,0.32392921462688906,0.0678402239448751,-0.9963514804840088
2016,06,su,0.9994,0.054,0.828,0.118,0.415523900780818,0.09481805633979551,-0.9969809651374817
2016,07,at,0.9966,0.038,0.868,0.094,0.3106713725743576,0.02870924059356893,-0.9907201528549194
2016,07,bo,0.9989,0.08,0.777,0.143,0.432819900449114,0.07697304303062728,-0.9988729357719421
2016,07,ch,0.9989,0.063,0.778,0.159,0.4361557139602252,0.08499204179279365,-0.954414427280426
2016,07,cl,0.999,0.039,0.847,0.115,0.42231967260112957,0.09697113041483903,-0.9850137829780579
2016,07,da,0.9993,0.088,0.741,0.17,0.395412436868687,0.0977804743867244,-0.9962959885597229
2016,07,kc,0.9994,0.027,0.817,0.156,0.3947028461734344,0.07084853871618577,-0.9292265176773071
2016,07,mi,0.9976,0.042,0.856,0.101,0.38336416109143384,0.06344287026105205,-0.9713404774665833
2016,07,ny,0.9917,0.06,0.849,0.091,0.3969394386836247,0.07350923409062944,-0.9995275735855103
2016,07,ph,0.996,0.056,0.845,0.098,0.3518816738816737,0.05884782184782186,-0.9996951818466187
2016,07,ri,0.9993,0.054,0.823,0.123,0.3727063049081397,0.10403429012373971,-0.993640124797821
2016,07,sf,0.9993,0.054,0.823,0.123,0.3727063049081397,0.10403429012373971,-0.993640124797821
2016,07,sl,0.998,0.033,0.834,0.132,0.3508623844279582,0.08068062856997282,-0.9085761904716492
2016,07,su,0.9996,0.054,0.788,0.158,0.4111670594362901,0.09638794965718044,-0.9817444682121277
2016,09,at,0.997,0.041,0.857,0.102,0.3340960020371785,0.08504392666157369,-0.993401825428009
2016,09,bo,0.9853,0.072,0.841,0.086,0.3708485667909752,0.06817499472604183,-0.9955262541770935
2016,09,ch,0.9984,0.065,0.787,0.148,0.40083664247198075,0.09332489774219094,-0.9702444076538086
2016,09,cl,0.9987,0.061,0.817,0.122,0.3960703527826813,0.09870564177071027,-0.9890516400337219
2016,09,da,0.9987,0.09,0.752,0.158,0.35254222595949214,0.07260111391406353,-0.9825572371482849
2016,09,kc,0.9971,0.06,0.821,0.119,0.3759065069720808,0.04172183463167069,-0.998397171497345
2016,09,mi,0.9803,0.049,0.882,0.069,0.3336661598107381,0.05838175211669188,-0.9942003488540649
2016,09,ny,0.9577,0.068,0.854,0.078,0.39321343688990723,0.060618209404974144,-0.9853211045265198
2016,09,ph,0.9987,0.042,0.841,0.117,0.3553004066640429,0.07620930465850252,-0.9970260262489319
2016,09,ri,0.9958,0.052,0.855,0.092,0.3779733506763961,0.0644701829473403,-0.9967402815818787
2016,09,sf,0.9965,0.065,0.807,0.129,0.3515869265869267,0.06897614397614396,-0.9488705992698669
2016,09,sl,0.9982,0.063,0.805,0.133,0.37675774377829163,0.08207816916721028,-0.9995635151863098
2016,09,su,0.9997,0.052,0.816,0.132,0.4039591472213429,0.0785193837327984,-0.9786002039909363
2016,10,at,0.9902,0.063,0.84,0.097,0.3406208486170319,0.06560705198109777,-0.9991412162780762
2016,10,bo,0.9987,0.045,0.835,0.12,0.41992392781636967,0.10473063273935365,-0.9599229097366333
2016,10,ch,0.9985,0.077,0.779,0.144,0.4013719576719576,0.0412391534391534,-0.9971669316291809
2016,10,cl,0.9928,0.058,0.853,0.089,0.37924668765577857,0.07417822707595434,-0.9811564683914185
2016,10,da,0.9992,0.075,0.76,0.165,0.39553315558613594,0.13614282847395434,-0.9631965756416321
2016,10,kc,0.9983,0.04,0.841,0.119,0.3932871514450461,0.05595218134691821,-0.9447951912879944
2016,10,mi,0.9943,0.057,0.85,0.093,0.3616689762982867,0.05431044019837124,-0.9940088987350464
2016,10,ny,0.9964,0.061,0.83,0.11,0.4159472953743786,0.09048307980599649,-0.9985931515693665
2016,10,ph,0.9994,0.033,0.817,0.15,0.3251256954087141,0.06344192146078939,-0.9949426054954529
2016,10,ri,0.9928,0.076,0.825,0.099,0.41484658150302317,0.10345275719508848,-0.9728862047195435
2016,10,sf,0.9971,0.071,0.794,0.135,0.37392334348538714,0.05150071542407309,-0.9306409955024719
2016,10,sl,0.9988,0.031,0.835,0.134,0.4284013426187339,0.08442615596963425,-0.9917145371437073
2016,10,su,0.9996,0.054,0.815,0.131,0.37094970872748656,0.08716842699481588,-0.9712607264518738
2016,11,at,0.9974,0.04,0.853,0.107,0.33863849534304086,0.07556768988587169,-0.9969909191131592
2016,11,bo,0.9987,0.059,0.826,0.115,0.4121776465260507,0.1041654961468791,-0.9996711015701294
2016,11,ch,0.9983,0.062,0.802,0.136,0.4226043016189,0.05376194162690512,-0.9791330695152283
2016,11,cl,0.9977,0.066,0.813,0.121,0.4124487165950581,0.08155368344392737,-0.9994068145751953
2016,11,da,0.9987,0.079,0.763,0.157,0.3937122877122879,0.1387644022644023,-0.9830225110054016
2016,11,kc,0.998,0.045,0.831,0.124,0.39898673830877224,0.05731117752304196,-0.993016242980957
2016,11,mi,0.9969,0.04,0.864,0.096,0.35733276966089467,0.07928458694083694,-0.7467795610427856
2016,11,ny,0.9926,0.046,0.871,0.083,0.39970880340198495,0.08871254482049938,-0.9899376630783081
2016,11,ph,0.999,0.035,0.837,0.128,0.37855305152363966,0.07204759782700958,-0.9844045042991638
2016,11,ri,0.9959,0.062,0.839,0.099,0.38970288363730987,0.09491554893194236,-0.9974015951156616
2016,11,sf,0.9985,0.071,0.773,0.156,0.3563979775607682,0.0606965558128349,-0.9551213979721069
2016,11,sl,0.9973,0.057,0.837,0.106,0.3428558055064076,0.04974205847699823,-0.9995008707046509
2016,11,su,0.9996,0.044,0.836,0.12,0.44401775080814426,0.1222398816612791,-0.9535089135169983
2017,01,at,0.9974,0.038,0.852,0.11,0.33322098536384254,0.08748131828488973,-0.9921970367431641
2017,01,bo,0.9993,0.027,0.844,0.129,0.38951032264757757,0.10630992464325796,-0.9800789952278137
2017,01,ch,0.9971,0.041,0.83,0.129,0.4479283834746017,0.05334803618417065,-0.9897925853729248
2017,01,cl,0.9979,0.056,0.819,0.125,0.42819388465940184,0.07134289321789321,-0.9538047909736633
2017,01,da,0.999,0.07,0.772,0.158,0.4228620063064507,0.11062805301694184,-0.8260894417762756
2017,01,kc,0.9989,0.049,0.81,0.141,0.3936293235749759,0.04860171078921079,-0.9892622828483582
2017,01,mi,0.9974,0.057,0.835,0.108,0.40647981647981635,0.05165586728086728,-0.7300266027450562
2017,01,ny,0.9821,0.05,0.878,0.073,0.42546246682610306,0.07675667766576856,-0.9989651441574097
2017,01,ph,0.9993,0.024,0.836,0.139,0.3890350311626906,0.10648828712658497,-0.9665107727050781
2017,01,ri,0.995,0.031,0.873,0.096,0.4606017828558816,0.11938426024491598,-0.9902026653289795
2017,01,sf,0.9991,0.06,0.766,0.174,0.36755603655603664,0.10302898027898028,-0.6400480270385742
2017,01,sl,0.9979,0.041,0.845,0.113,0.36367407332251084,0.04311155641233767,-0.9837121367454529
2017,01,su,0.999,0.056,0.788,0.156,0.42737348510075773,0.10181217772126855,-0.991061270236969
2017,03,at,0.9982,0.018,0.874,0.108,0.31474149020660647,0.07906702685772453,-0.9988937973976135
2017,03,bo,0.9964,0.083,0.797,0.12,0.4151363395863397,0.1132744829244829,-0.9994978904724121
2017,03,ch,0.9979,0.044,0.812,0.144,0.43054593554593534,0.0538949013949014,-0.9843323230743408
2017,03,cl,0.9993,0.045,0.814,0.141,0.39085300187341004,0.09826029412764106,-0.8851701617240906
2017,03,da,0.9981,0.064,0.793,0.142,0.45848228008811964,0.146860491495528,-0.7642567753791809
2017,03,kc,0.9993,0.015,0.847,0.138,0.3718197995186628,0.02878411834377743,-0.9416602253913879
2017,03,mi,0.9744,0.054,0.873,0.073,0.3697369297369296,0.04784049284049283,-0.9957841038703918
2017,03,ny,0.9971,0.035,0.87,0.095,0.41244579553496724,0.11907045891122325,-0.9024123549461365
2017,03,ph,0.9989,0.036,0.832,0.132,0.40594169899364707,0.08019290774160902,-0.985781729221344
2017,03,ri,0.9993,0.043,0.805,0.152,0.4266459478959478,0.10686690749190748,-0.9418333172798157
2017,03,sf,0.9968,0.059,0.82,0.121,0.3727849927849929,0.08222892187177902,-0.971685528755188
2017,03,sl,0.9988,0.03,0.851,0.119,0.3551243168009633,0.07657761400276371,-0.9859179854393005
2017,03,su,0.9991,0.038,0.813,0.15,0.4472410587175688,0.11453405096022537,-0.7587143778800964
2017,04,at,0.998,0.054,0.823,0.124,0.35344636844636845,0.08884298471254998,-0.9831852316856384
2017,04,bo,0.9968,0.065,0.832,0.104,0.4357696562696562,0.11366174566174564,-0.995163083076477
2017,04,ch,0.9972,0.058,0.815,0.127,0.43163525265295166,0.054820327165459905,-0.9824929237365723
2017,04,cl,0.9991,0.039,0.825,0.136,0.4269949814197601,0.07898613186223806,-0.9772167205810547
2017,04,da,0.9986,0.068,0.781,0.151,0.366470057720058,0.07961605854463,-0.6926400661468506
2017,04,kc,0.9987,0.022,0.856,0.121,0.43182723787562505,0.065170455291423,-0.9560998678207397
2017,04,mi,0.9961,0.05,0.853,0.097,0.370604267044945,0.08902202003896922,-0.996002733707428
2017,04,ny,0.9977,0.033,0.869,0.098,0.4266359447004608,0.06996927803379416,-0.9862729907035828
2017,04,ph,0.9966,0.037,0.868,0.095,0.33130678210678205,0.041283525733525735,-0.9776727557182312
2017,04,ri,0.9995,0.043,0.781,0.176,0.44331977647264265,0.1207154346007849,-0.9348819851875305
2017,04,sf,0.9989,0.048,0.8,0.152,0.41831461940836945,0.11052737193362193,-0.986570417881012
2017,04,sl,0.9971,0.045,0.849,0.107,0.3911266582879485,0.04808434576176512,-0.9959184527397156
2017,04,su,0.9993,0.041,0.796,0.163,0.49071269170106413,0.10883521678579813,-0.921238124370575
2017,05,at,0.9968,0.028,0.876,0.096,0.30515541515541517,0.10969092469092472,-0.9985987544059753
2017,05,bo,0.9951,0.078,0.812,0.11,0.37567436555460515,0.08969573839334317,-0.9965130686759949
2017,05,ch,0.9986,0.051,0.796,0.153,0.42622838777384214,0.04506145874327692,-0.9959883093833923
2017,05,cl,0.998,0.037,0.857,0.107,0.4008308696723331,0.10040711998029067,-0.9766452312469482
2017,05,da,0.9991,0.048,0.799,0.153,0.44954286068869415,0.13699837585254246,-0.8385437726974487
2017,05,kc,0.9994,0.026,0.822,0.152,0.4285580361667319,0.0815634320389755,-0.9751157760620117
2017,05,mi,0.9976,0.045,0.851,0.104,0.3696003402607176,0.06079850617586464,-0.9994387030601501
2017,05,ny,0.9876,0.042,0.89,0.067,0.4132848957410359,0.09317522552171677,-0.9981862902641296
2017,05,ph,0.9989,0.042,0.83,0.129,0.3910815994041799,0.05952920914211234,-0.9985960125923157
2017,05,ri,0.999,0.035,0.822,0.143,0.4661064634070772,0.10602092352092354,-0.6456208825111389
2017,05,sf,0.9987,0.054,0.796,0.149,0.39767135642135637,0.07355949605949606,-0.9782195091247559
2017,05,sl,0.9988,0.059,0.805,0.136,0.35029857110045765,0.051450596922295026,-0.999489426612854
2017,05,su,0.9976,0.029,0.863,0.107,0.4723895202020204,0.10257868867243858,-0.9833160042762756
2017,07,at,0.9984,0.03,0.864,0.106,0.33041316017316025,0.07701584415584413,-0.9875013828277588
2017,07,bo,0.9995,0.034,0.804,0.162,0.4005323890017766,0.08939564498237969,-0.9993417859077454
2017,07,ch,0.9781,0.047,0.858,0.094,0.42685492378769707,0.03949025064571284,-0.948564350605011
2017,07,cl,0.9983,0.051,0.823,0.125,0.44490077532530364,0.12971513549343738,-0.9515421390533447
2017,07,da,0.9993,0.059,0.779,0.162,0.35977839159182456,0.11838307380844691,-0.9617190361022949
2017,07,kc,0.9993,0.023,0.834,0.143,0.4135265775890778,0.05958067540098788,-0.9694526791572571
2017,07,mi,0.9949,0.057,0.846,0.097,0.3727104514533086,0.05452238713667286,-0.9971776008605957
2017,07,ny,0.9948,0.035,0.891,0.074,0.4076808089940999,0.07895818492337478,-0.9923232793807983
2017,07,ph,0.9969,0.045,0.856,0.099,0.3664258648505222,0.06211688235660835,-0.9991918206214905
2017,07,ri,0.9995,0.034,0.81,0.157,0.3865483486550901,0.08930328566564522,-0.6192286610603333
2017,07,sf,0.9974,0.054,0.807,0.14,0.3432891899020931,0.10142872659001693,-0.9805523753166199
2017,07,sl,0.9984,0.059,0.809,0.131,0.3993680584648324,0.04327629986500954,-0.9993521571159363
2017,07,su,0.9983,0.057,0.805,0.138,0.43113081538714443,0.07910501945312062,-0.9476894736289978
2017,09,at,0.998,0.029,0.868,0.103,0.33116347219608094,0.08755790304703348,-0.9990851879119873
2017,09,bo,0.9984,0.049,0.836,0.115,0.42204447502460757,0.12462577525491428,-0.9948337078094482
2017,09,ch,0.9913,0.047,0.843,0.11,0.39906128131128116,0.08152611740111738,-0.9850751161575317
2017,09,cl,0.9987,0.039,0.836,0.125,0.38566906752251584,0.10657277827536447,-0.900496244430542
2017,09,da,0.9988,0.069,0.785,0.146,0.3070385213744589,0.07504345914502163,-0.8989719152450562
2017,09,kc,0.9991,0.03,0.836,0.134,0.4234118584118585,0.03728962478962479,-0.9617903232574463
2017,09,mi,0.9958,0.059,0.841,0.1,0.3684925722425722,0.056028254153254145,-0.9968307614326477
2017,09,ny,0.9912,0.031,0.903,0.066,0.4130119375573918,0.10164729390378738,-0.9330171346664429
2017,09,ph,0.9986,0.038,0.838,0.124,0.4079766713617642,0.07505011896316241,-0.989194393157959
2017,09,ri,0.9992,0.045,0.813,0.141,0.39302740887486637,0.0762999445626564,-0.8034074902534485
2017,09,sf,0.9969,0.065,0.804,0.131,0.3893102611674039,0.09615346558203697,-0.8669097423553467
2017,09,sl,0.9974,0.037,0.866,0.098,0.32726521164021166,0.05432750120250121,-0.9977148771286011
2017,09,su,0.999,0.055,0.806,0.139,0.4542254799072983,0.0994504022913113,-0.9943400025367737
2017,10,at,0.9963,0.043,0.863,0.093,0.32341336219336214,0.11244594516594518,-0.9646410346031189
2017,10,bo,0.9886,0.054,0.863,0.084,0.4129855352144508,0.09600575462021241,-0.9624472260475159
2017,10,ch,0.9979,0.065,0.799,0.135,0.37358059166783986,0.05228979074616659,-0.9974064230918884
2017,10,cl,0.9976,0.056,0.835,0.109,0.43167083142692914,0.09428515702905943,-0.9912605881690979
2017,10,da,0.9959,0.085,0.791,0.124,0.35020456024105656,0.053534978808701436,-0.9191771149635315
2017,10,kc,0.9995,0.021,0.83,0.149,0.40582427429201634,0.06365602139795687,-0.9084283113479614
2017,10,mi,0.9969,0.054,0.84,0.106,0.34088219472834846,0.042547836778606005,-0.9318875074386597
2017,10,ny,0.998,0.038,0.856,0.105,0.4188247237180163,0.09457539242600219,-0.9807454347610474
2017,10,ph,0.9991,0.022,0.834,0.145,0.4140258237133234,0.07019022065897063,-0.995866060256958
2017,10,ri,0.9992,0.048,0.808,0.143,0.41403472304093414,0.105734715594964,-0.8955771923065186
2017,10,sf,0.9977,0.05,0.823,0.128,0.34667799601683896,0.07014966667859232,-0.8271527290344238
2017,10,sl,0.9928,0.034,0.88,0.086,0.3642303819282234,0.040723836515203414,-0.9948598146438599
2017,10,su,0.999,0.054,0.785,0.161,0.45983806881694206,0.13892382070198966,-0.9498339891433716
2017,11,at,0.9938,0.021,0.895,0.084,0.3737139757738348,0.0957669247810093,-0.9974775910377502
2017,11,bo,0.997,0.05,0.844,0.107,0.4599275743546578,0.12821125440917103,-0.9959419369697571
2017,11,ch,0.9989,0.038,0.812,0.151,0.37329277735015437,0.04240945074961467,-0.9949705004692078
2017,11,cl,0.9991,0.047,0.811,0.142,0.4285330086580086,0.13628138528138525,-0.8697388172149658
